 -0.10687357E+003 -0.20668918E-002  0.20756390E-002
 -0.10673668E+003 -0.20586043E-002  0.20767558E-002
 -0.10659979E+003 -0.20502647E-002  0.20778849E-002
 -0.10646290E+003 -0.20418731E-002  0.20790262E-002
 -0.10632601E+003 -0.20334295E-002  0.20801798E-002
 -0.10618913E+003 -0.20249341E-002  0.20813455E-002
 -0.10605224E+003 -0.20163871E-002  0.20825231E-002
 -0.10591535E+003 -0.20077886E-002  0.20837129E-002
 -0.10577846E+003 -0.19991387E-002  0.20849145E-002
 -0.10564157E+003 -0.19904377E-002  0.20861280E-002
 -0.10550468E+003 -0.19816855E-002  0.20873533E-002
 -0.10536779E+003 -0.19728824E-002  0.20885904E-002
 -0.10523090E+003 -0.19640286E-002  0.20898389E-002
 -0.10509401E+003 -0.19551241E-002  0.20910991E-002
 -0.10495713E+003 -0.19461692E-002  0.20923708E-002
 -0.10482024E+003 -0.19371639E-002  0.20936538E-002
 -0.10468335E+003 -0.19281085E-002  0.20949481E-002
 -0.10454646E+003 -0.19190032E-002  0.20962537E-002
 -0.10440957E+003 -0.19098478E-002  0.20975704E-002
 -0.10427268E+003 -0.19006430E-002  0.20988981E-002
 -0.10413579E+003 -0.18913886E-002  0.21002367E-002
 -0.10399890E+003 -0.18820848E-002  0.21015863E-002
 -0.10386201E+003 -0.18727319E-002  0.21029466E-002
 -0.10372513E+003 -0.18633300E-002  0.21043175E-002
 -0.10358824E+003 -0.18538793E-002  0.21057067E-002
 -0.10345135E+003 -0.18443798E-002  0.21070990E-002
 -0.10331446E+003 -0.18348320E-002  0.21085015E-002
 -0.10317757E+003 -0.18252358E-002  0.21099144E-002
 -0.10304068E+003 -0.18155916E-002  0.21113373E-002
 -0.10290379E+003 -0.18058994E-002  0.21127703E-002
 -0.10276690E+003 -0.17961594E-002  0.21142131E-002
 -0.10263001E+003 -0.17863719E-002  0.21156656E-002
 -0.10249313E+003 -0.17765370E-002  0.21171279E-002
 -0.10235624E+003 -0.17666549E-002  0.21185996E-002
 -0.10221935E+003 -0.17567259E-002  0.21200808E-002
 -0.10208246E+003 -0.17467499E-002  0.21215711E-002
 -0.10194557E+003 -0.17367275E-002  0.21230708E-002
